"perc_positive_NB_NG_cool","perc_positive_private_NG_cool","perc_positive_NB_NG_nocool","perc_positive_private_NG_nocool","perc_positive_NB_P_cool","perc_positive_private_P_cool","perc_positive_NB_P_nocool","perc_positive_private_P_nocool","perc_positive_NB_HO_cool","perc_positive_private_HO_cool","perc_positive_NB_HO_nocool","perc_positive_private_HO_nocool","perc_positive_NB_ElecRes_cool","perc_positive_private_ElecRes_cool","perc_positive_NB_ElecRes_nocool","perc_positive_private_ElecRes_nocool","perc_positive_NB_wood_cool","perc_positive_private_wood_cool","perc_positive_NB_wood_nocool","perc_positive_private_wood_nocool","perc_households_NG","perc_households_P","perc_households_HO","perc_households_ElecRes","perc_households_wood","perc_positiveNB_cool","perc_positivePrivate_cool","perc_positiveNB_nocool","perc_positivePrivate_nocool","NAME","FIPS","x","y"
0.076,0.011,0,0,1,1,0.889,0.885,0.994,0.93,0.842,0.508,1,1,1,1,1,1,1,1,0.471718970705644,0.313885647607935,0.0256095314131303,0.0802063501811705,0.0824172449794264,0.537815758766812,0.505515015660505,0.463231161333907,0.453422035251489,"Oconto County",55083,-88.66922075,45.21233527
0.253,0.026,0,0,1,1,0.889,0.88,1,0.976,0.874,0.739,1,1,1,1,1,1,1,1,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.720725881803317,0.639603130109788,0.591150665732306,0.584498423265592,"Dunn County",55033,-91.67226912,45.12335594
0.002,0,0,0,1,1,0.835,0.766,0.905,0.89,0.325,0.116,1,1,1,1,1,1,0.793,0.669,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.629151191310442,0.628031417893016,0.540978451296426,0.502173323989722,"Dunn County",55033,-91.67226912,45.12335594
0.014,0.001,0,0,1,1,0.882,0.874,0.967,0.895,0.766,0.41,1,1,1,1,1,1,1,1,0.621889686589972,0.166709915520572,0.0106968831992619,0.159847764034253,0.0219415852146585,0.367549606435429,0.358694864919413,0.337021307268691,0.331879537525589,"St. Croix County",55109,-92.1723712,45.1553112
0.001,0,0,0,1,1,0.883,0.84,0.918,0.906,0.43,0.145,1,1,1,1,1,1,0.906,0.796,0.621889686589972,0.166709915520572,0.0106968831992619,0.159847764034253,0.0219415852146585,0.358940893232996,0.358190640948015,0.331531355419081,0.318900642966295,"St. Croix County",55109,-92.1723712,45.1553112
0.267,0.036,0,0,1,1,0.938,0.894,1,0.988,0.889,0.887,1,1,1,1,1,1,1,1,0.752336580811272,0.03332987522517,0.00770529373485113,0.181380916901661,0.00901623110222482,0.432306184040516,0.258423970348294,0.228510577095378,0.227028651998001,"Brown County",55009,-88.22768007,44.65335965
0.001,0,0,0,1,1,0.885,0.873,0.928,0.889,0.78,0.37,1,1,1,1,1,1,1,1,0.752336580811272,0.03332987522517,0.00770529373485113,0.181380916901661,0.00901623110222482,0.231629872395809,0.230577029359338,0.225904216691345,0.222345087757354,"Brown County",55009,-88.22768007,44.65335965
0.201,0.023,0,0,1,1,0.86,0.851,1,0.96,0.804,0.49,1,1,1,1,1,1,1,1,0.455880014839154,0.273888388361863,0.0181779638560602,0.120833112512587,0.115056441782818,0.619587789495999,0.537714028300387,0.48604865122688,0.47787577508082,"Marinette County",55075,-87.83167145,45.49065496
0.001,0,0,0,1,1,0.816,0.707,0.921,0.902,0.291,0.105,1,1,1,1,1,1,0.896,0.717,0.455880014839154,0.273888388361863,0.0181779638560602,0.120833112512587,0.115056441782818,0.526975727383539,0.526174466055435,0.452706396735386,0.398876358047591,"Marinette County",55075,-87.83167145,45.49065496
0.031,0.002,0,0,1,1,0.844,0.808,0.975,0.9,0.474,0.165,1,1,1,1,1,1,0.933,0.776,0.275491113189897,0.431244153414406,0.0380417835983785,0.0954162768942937,0.148737137511693,0.721028531337699,0.710186155285313,0.616189897100094,0.56555846585594,"Rusk County",55107,-91.53102705,45.56665867
0.103,0.009,0,0,1,1,0.874,0.856,0.997,0.934,0.649,0.282,1,1,1,1,1,1,1,0.929,0.275491113189897,0.431244153414406,0.0380417835983785,0.0954162768942937,0.148737137511693,0.741700810726536,0.713408013719988,0.645749922045525,0.613465855940131,"Rusk County",55107,-91.53102705,45.56665867
0.003,0,0,0,1,1,0.659,0.497,0.911,0.889,0.156,0.106,1,1,1,1,1,1,0.83,0.566,0.501797483523068,0.228879568603954,0.0173756740563211,0.101108448172558,0.144098262432594,0.491420910724985,0.489533253445177,0.374252246854404,0.298263031755542,"Crawford County",55023,-91.18158841,43.40522559
0.173,0.015,0,0,1,1,0.877,0.847,1,0.97,0.561,0.207,1,1,1,1,1,1,1,0.986,0.501797483523068,0.228879568603954,0.0173756740563211,0.101108448172558,0.144098262432594,0.578272917914919,0.498467645296585,0.455681845416417,0.440647094068304,"Crawford County",55023,-91.18158841,43.40522559
0.194,0.023,0,0,1,1,0.895,0.892,1,0.969,0.847,0.548,1,1,1,1,1,1,1,1,0.385556550283497,0.378991345866905,0.0181040485427236,0.0915149706555257,0.107828508902815,0.671236844722968,0.604745449119666,0.553874863224908,0.547324778673033,"Waushara County",55137,-89.03082136,44.16344126
0.221,0.03,0,0,1,1,0.908,0.903,1,0.977,0.853,0.543,1,1,1,1,1,1,1,1,0.385556550283497,0.378991345866905,0.0181040485427236,0.0915149706555257,0.107828508902815,0.681646871580623,0.607589177359992,0.558910375012434,0.551403163234855,"Waushara County",55137,-89.03082136,44.16344126
0.022,0.001,0,0,1,1,0.894,0.879,0.979,0.907,0.748,0.308,1,1,1,1,1,1,1,1,0.471718970705644,0.313885647607935,0.0256095314131303,0.0802063501811705,0.0824172449794264,0.51195879137751,0.500208806730946,0.462393293619112,0.446416815083216,"Oconto County",55083,-88.18258234,44.89688506
0.029,0.002,0,0,1,1,0.87,0.846,0.971,0.89,0.716,0.345,1,1,1,1,1,1,1,1,0.471718970705644,0.313885647607935,0.0256095314131303,0.0802063501811705,0.0824172449794264,0.515055947921145,0.500245163667629,0.454040533071301,0.43700614137444,"Oconto County",55083,-88.18258234,44.89688506
0.018,0.001,0,0,1,1,0.891,0.886,0.97,0.902,0.796,0.379,1,1,1,1,1,1,1,1,0.621889686589972,0.166709915520572,0.0106968831992619,0.159847764034253,0.0219415852146585,0.370069255831387,0.358769743101808,0.338842603004354,0.333548453132659,"St. Croix County",55109,-92.14476123,44.86113057
0.001,0,0,0,1,1,0.851,0.819,0.916,0.894,0.437,0.132,1,1,1,1,1,1,0.898,0.776,0.621889686589972,0.166709915520572,0.0106968831992619,0.159847764034253,0.0219415852146585,0.358919499466598,0.358062278349624,0.326095983623101,0.314821843554479,"St. Croix County",55109,-92.14476123,44.86113057
0.001,0,0,0,1,1,0.881,0.873,0.926,0.886,0.788,0.353,1,1,1,1,1,1,1,1,0.604936155626018,0.15342645756563,0.0249950009998,0.165366926614677,0.0313365898248922,0.37388028108664,0.372275544891022,0.351568286342731,0.339468049247293,"Dodge County",55027,-88.53093503,43.43550714
0.129,0.012,0,0,1,1,0.908,0.887,1,0.955,0.887,0.861,1,1,1,1,1,1,1,1,0.604936155626018,0.15342645756563,0.0249950009998,0.165366926614677,0.0313365898248922,0.453161739080755,0.38125943382752,0.358185305795984,0.354313480161111,"Dodge County",55027,-88.53093503,43.43550714
0.004,0.001,0,0,1,1,0.874,0.849,0.932,0.891,0.623,0.235,1,1,1,1,1,1,1,0.975,0.623227500596801,0.138386249701599,0.0317975650513249,0.157101933635713,0.021102888517546,0.34871931248508,0.345545929816185,0.318964287419432,0.302639603724039,"Fond du Lac County",55039,-88.45185458,43.71159889
0.161,0.02,0,0,1,1,0.902,0.885,0.999,0.964,0.884,0.79,1,1,1,1,1,1,1,1,0.623227500596801,0.138386249701599,0.0317975650513249,0.157101933635713,0.021102888517546,0.448696466937217,0.359708474576271,0.331138266889472,0.325796729529721,"Fond du Lac County",55039,-88.45185458,43.71159889
0.184,0.02,0,0,1,1,0.897,0.897,1,0.963,0.867,0.63,1,1,1,1,1,1,1,1,0.479069341394156,0.338554547952734,0.00430521205459375,0.0934322616103325,0.0791426215993405,0.603583402033526,0.524856737198864,0.479990931574608,0.47897059631767,"Vilas County",55125,-89.77044159,46.0582522
0.113,0.019,0,0,1,1,0.897,0.895,0.996,0.94,0.844,0.529,1,1,1,1,1,1,1,1,0.479069341394156,0.338554547952734,0.00430521205459375,0.0934322616103325,0.0791426215993405,0.569552257946322,0.524278647980214,0.479891911697353,0.47785866080425,"Vilas County",55125,-89.77044159,46.0582522
0.152,0.024,0,0,1,1,0.885,0.882,0.999,0.959,0.85,0.61,1,1,1,1,1,1,1,1,0.479069341394156,0.338554547952734,0.00430521205459375,0.0934322616103325,0.0791426215993405,0.588248877896858,0.526755793716222,0.475855088394248,0.473806173857287,"Vilas County",55125,-89.41529517,46.04862657
0,0,0,0,1,1,0.835,0.738,0.919,0.896,0.305,0.123,1,1,1,1,1,1,0.711,0.576,0.479069341394156,0.338554547952734,0.00430521205459375,0.0934322616103325,0.0791426215993405,0.515085921040579,0.514986901163323,0.433708802784648,0.389401209123386,"Vilas County",55125,-89.41529517,46.04862657
0.555,0.1,0,0,1,1,0.896,0.872,1,1,0.872,0.817,1,1,1,1,1,1,1,1,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.756978119718936,0.533140620830739,0.451432891576981,0.443274348483501,"Waupaca County",55135,-88.73017472,44.61254158
0.57,0.127,0,0,1,1,0.911,0.878,1,1,0.876,0.828,1,1,1,1,1,1,1,1,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.764357377924042,0.546423285599929,0.455749844347594,0.445243173530197,"Waupaca County",55135,-88.73017472,44.61254158
0.006,0.001,0,0,1,1,0.876,0.858,0.946,0.878,0.75,0.312,1,1,1,1,1,1,1,1,0.733823344641287,0.091133727017632,0.0145956359676676,0.127088830255057,0.0186790635339448,0.255112032499895,0.250450412530887,0.236547765632198,0.228514469992043,"Sheboygan County",55117,-87.89092879,43.70945255
0.233,0.031,0,0,1,1,0.91,0.885,1,0.974,0.883,0.854,1,1,1,1,1,1,1,1,0.733823344641287,0.091133727017632,0.0145956359676676,0.127088830255057,0.0186790635339448,0.422478096075721,0.273866293923022,0.241587531934498,0.238885915315994,"Sheboygan County",55117,-87.89092879,43.70945255
0.335,0.044,0,0,1,1,0.889,0.878,1,0.989,0.871,0.744,1,1,1,1,1,1,1,1,0.728677217946856,0.121097720342675,0.0189632641208073,0.08317119210106,0.0341222593291709,0.50146130390591,0.289207637578046,0.241466327864092,0.23772591839698,"Manitowoc County",55071,-87.88408782,43.92354745
0.003,0,0,0,1,1,0.847,0.801,0.936,0.877,0.496,0.151,1,1,1,1,1,1,1,0.966,0.728677217946856,0.121097720342675,0.0189632641208073,0.08317119210106,0.0341222593291709,0.258326818643822,0.255021954406853,0.229268999564397,0.215996021489763,"Manitowoc County",55071,-87.88408782,43.92354745
0.001,0.001,0,0,1,1,0.873,0.836,0.941,0.896,0.504,0.154,1,1,1,1,1,1,1,0.969,0.728677217946856,0.121097720342675,0.0189632641208073,0.08317119210106,0.0341222593291709,0.256964280528532,0.256110933643096,0.232569246406273,0.220393698272107,"Manitowoc County",55071,-87.85160907,43.90244119
0.17,0.016,0,0,1,1,0.874,0.871,1,0.961,0.852,0.606,1,1,1,1,1,1,1,1,0.728677217946856,0.121097720342675,0.0189632641208073,0.08317119210106,0.0341222593291709,0.381229562944678,0.268273704080151,0.239289560040656,0.23426130390591,"Manitowoc County",55071,-87.85160907,43.90244119
0.204,0.026,0,0,1,1,0.909,0.892,1,0.98,0.89,0.849,1,1,1,1,1,1,1,1,0.570489762036525,0.164672108467073,0.0141463752075263,0.171278361925844,0.0603209739900387,0.526797731045932,0.424967625899281,0.39387655644715,0.390497129219701,"Portage County",55097,-89.46007176,44.41670397
0.096,0.01,0,0,1,1,0.893,0.881,0.999,0.937,0.875,0.781,1,1,1,1,1,1,1,1,0.570489762036525,0.164672108467073,0.0141463752075263,0.171278361925844,0.0603209739900387,0.46517069037078,0.415231495572773,0.391029607083564,0.387723782512452,"Portage County",55097,-89.46007176,44.41670397
0.25,0.036,0,0,1,1,0.921,0.89,1,0.978,0.89,0.875,1,1,1,1,1,1,1,1,0.401373895976448,0.370461236506379,0.0191364082433759,0.0426889106967615,0.154072620215898,0.686702649656526,0.600387634936212,0.554987733071639,0.543216388616291,"Florence County",55037,-88.33953068,45.77735131
0.005,0,0,0,1,1,0.894,0.871,0.939,0.902,0.684,0.275,1,1,1,1,1,1,1,0.985,0.401373895976448,0.370461236506379,0.0191364082433759,0.0426889106967615,0.154072620215898,0.58719872423945,0.584483807654563,0.541043179587831,0.522384690873405,"Florence County",55037,-88.33953068,45.77735131
0.003,0.002,0,0,1,1,0.852,0.816,0.913,0.883,0.481,0.152,1,1,1,1,1,1,0.936,0.838,0.272785417332907,0.385033578509754,0.0550047969299648,0.138791173648865,0.125999360409338,0.700861848417013,0.698938919091781,0.611232491205628,0.566926766869204,"Pepin County",55091,-91.87428807,44.63005056
0.048,0.002,0,0,1,1,0.893,0.89,0.989,0.917,0.872,0.65,1,1,1,1,1,1,1,1,0.272785417332907,0.385033578509754,0.0550047969299648,0.138791173648865,0.125999360409338,0.717317556763671,0.7008090821874,0.656589702590342,0.643223536936361,"Pepin County",55091,-91.87428807,44.63005056
0.002,0.001,0,0,1,1,0.881,0.831,0.94,0.902,0.524,0.165,1,1,1,1,1,1,1,0.997,0.684412220059169,0.0812115823842298,0.011772460413569,0.191210509373515,0.0184711130186857,0.303328142005304,0.302196376289529,0.287397795729417,0.279055489982678,"Rock County",55105,-88.92495245,42.82869893
0.123,0.015,0,0,1,1,0.903,0.9,0.999,0.96,0.862,0.572,1,1,1,1,1,1,1,1,0.684412220059169,0.0812115823842298,0.011772460413569,0.191210509373515,0.0184711130186857,0.386836595796864,0.312460950074344,0.293163542161657,0.289505893894569,"Rock County",55105,-88.92495245,42.82869893
0.564,0.116,0,0,1,1,0.925,0.903,1,1,0.901,0.862,1,1,1,1,1,1,1,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.848186625194401,0.705860674639352,0.636204697806618,0.62633710516437,"Polk County",55095,-92.48892939,45.63912746
0.586,0.144,0,0,1,1,0.921,0.891,1,1,0.889,0.858,1,1,1,1,1,1,1,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.855175845980587,0.714756046549043,0.634289751702687,0.621379953879981,"Polk County",55095,-92.48892939,45.63912746
0.633,0.138,0,0,1,1,0.955,0.908,1,1,0.891,0.891,1,1,1,1,1,1,1,1,0.733823344641287,0.091133727017632,0.0145956359676676,0.127088830255057,0.0186790635339448,0.716007433932236,0.352764878334799,0.245805314738032,0.241522029568204,"Sheboygan County",55117,-87.83334065,43.79983182
1,0.999,0,0,1,1,1,1,1,1,0.928,0.892,1,1,1,1,1,1,1,1,0.733823344641287,0.091133727017632,0.0145956359676676,0.127088830255057,0.0186790635339448,0.985320601415588,0.984586778070947,0.25044637098463,0.249920928089794,"Sheboygan County",55117,-87.83334065,43.79983182
0.003,0,0,0,1,1,0.858,0.823,0.918,0.884,0.491,0.128,1,1,1,1,1,1,0.999,0.953,0.653093046268254,0.118204443911362,0.0185912621068098,0.167771147560646,0.0315451737683289,0.336546822993193,0.333955440942757,0.309832498725599,0.297495637050586,"Jefferson County",55055,-88.94645679,42.955036
0.126,0.012,0,0,1,1,0.879,0.878,1,0.948,0.846,0.578,1,1,1,1,1,1,1,1,0.653093046268254,0.118204443911362,0.0185912621068098,0.167771147560646,0.0315451737683289,0.418401751176947,0.342982398272812,0.318946235269423,0.313845572580887,"Jefferson County",55055,-88.94645679,42.955036
0.828,0.322,0,0,1,1,0.897,0.879,1,1,0.87,0.695,1,1,1,1,1,1,1,1,0.446161021395674,0.285139625721448,0.0471637614411473,0.0823179618725587,0.117588759983676,0.901631434734449,0.675873957908238,0.496709438582172,0.483323267066985,"Shawano County",55115,-88.61375586,44.79187015
0.838,0.313,0,0,1,1,0.874,0.863,1,1,0.856,0.688,1,1,1,1,1,1,1,1,0.446161021395674,0.285139625721448,0.0471637614411473,0.0823179618725587,0.117588759983676,0.906093044948405,0.671858508715677,0.489490934530403,0.478430886725354,"Shawano County",55115,-88.61375586,44.79187015
0.429,0.088,0,0,1,1,0.893,0.885,1,0.994,0.873,0.73,1,1,1,1,1,1,1,1,0.446435506241331,0.236005547850208,0.0312898751733703,0.165825242718447,0.0988072122052705,0.723448710124827,0.571026463245492,0.502701470180305,0.496338973647712,"Monroe County",55081,-90.60124511,43.83757884
0.447,0.074,0,0,1,1,0.899,0.893,1,1,0.88,0.711,1,1,1,1,1,1,1,1,0.446435506241331,0.236005547850208,0.0312898751733703,0.165825242718447,0.0988072122052705,0.731484549237171,0.564964105409154,0.50433653259362,0.497632510402219,"Monroe County",55081,-90.60124511,43.83757884
0.225,0.028,0,0,1,1,0.925,0.896,1,0.983,0.895,0.876,1,1,1,1,1,1,1,1,0.573931211828994,0.151826850958963,0.0379834994106932,0.150523232972606,0.0633772634736955,0.532845369477481,0.419135201257188,0.388335565555913,0.3832109003893,"Marathon County",55073,-90.00300132,44.87057045
0.153,0.007,0,0,1,1,0.919,0.898,0.999,0.982,0.898,0.852,1,1,1,1,1,1,1,1,0.573931211828994,0.151826850958963,0.0379834994106932,0.150523232972606,0.0633772634736955,0.491484338726383,0.407044662309368,0.387538554948391,0.382602950105361,"Marathon County",55073,-90.00300132,44.87057045
0.223,0.031,0,0,1,1,0.917,0.882,1,0.984,0.879,0.854,1,1,1,1,1,1,1,1,0.573931211828994,0.151826850958963,0.0379834994106932,0.150523232972606,0.0633772634736955,0.531697507053823,0.420894978392085,0.38651321475767,0.380249687488839,"Marathon County",55073,-89.93394635,44.74287068
0.116,0.011,0,0,1,1,0.881,0.875,0.999,0.947,0.875,0.81,1,1,1,1,1,1,1,1,0.573931211828994,0.151826850958963,0.0379834994106932,0.150523232972606,0.0633772634736955,0.47024888388871,0.40801096467731,0.380895514125504,0.377515625558056,"Marathon County",55073,-89.93394635,44.74287068
0.222,0.039,0,0,1,1,0.9,0.896,1,0.989,0.888,0.715,1,1,1,1,1,1,1,1,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.593158587565596,0.502848394556613,0.452968602686116,0.447390242817753,"Waupaca County",55135,-89.03175228,44.33720056
0.003,0.001,0,0,1,1,0.868,0.809,0.919,0.894,0.496,0.147,1,1,1,1,1,1,1,0.975,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.483335720003558,0.481708085030686,0.433885084052299,0.406622609623766,"Waupaca County",55135,-89.03175228,44.33720056
0.249,0.037,0,0,1,1,0.909,0.905,1,0.993,0.897,0.716,1,1,1,1,1,1,1,1,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.606441252334786,0.501967490883216,0.455728720092502,0.449944365382905,"Waupaca County",55135,-89.18547107,44.36673681
0.092,0.008,0,0,1,1,0.883,0.878,1,0.954,0.846,0.533,1,1,1,1,1,1,1,1,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.529205016454683,0.486696700168994,0.447111313706306,0.437647113759673,"Waupaca County",55135,-89.18547107,44.36673681
0.003,0,0,0,1,1,0.86,0.822,0.919,0.885,0.518,0.141,1,1,1,1,1,1,1,0.986,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.483335720003558,0.48098439028729,0.432204127012363,0.410868673841501,"Waupaca County",55135,-88.88964305,44.42418678
0.102,0.001,0,0,1,1,0.895,0.893,0.999,0.953,0.87,0.571,1,1,1,1,1,1,1,1,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.534098772569599,0.483227296984791,0.451100462510006,0.442839544605532,"Waupaca County",55135,-88.88964305,44.42418678
0.001,0.001,0,0,1,1,0.749,0.617,0.903,0.884,0.228,0.118,1,1,1,1,1,1,0.915,0.69,0.446161021395674,0.285139625721448,0.0471637614411473,0.0823179618725587,0.117588759983676,0.528081385180435,0.527185273713053,0.414234594531569,0.344950679181484,"Shawano County",55115,-88.60525912,44.68558779
0.073,0.007,0,0,1,1,0.857,0.824,0.998,0.933,0.617,0.228,1,1,1,1,1,1,1,0.999,0.446161021395674,0.285139625721448,0.0471637614411473,0.0823179618725587,0.117588759983676,0.564685536057832,0.532173264152043,0.473371421908704,0.445497522299306,"Shawano County",55115,-88.60525912,44.68558779
0.126,0.007,0,0,1,1,0.873,0.868,0.998,0.935,0.816,0.531,1,1,1,1,1,1,1,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.708988362739315,0.669632273287928,0.613058079047568,0.604018287123934,"Polk County",55095,-92.63674018,45.43891976
0.157,0.02,0,0,1,1,0.878,0.874,1,0.954,0.838,0.616,1,1,1,1,1,1,1,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.718886040649971,0.674229956561377,0.615624068214726,0.608539925993457,"Polk County",55095,-92.63674018,45.43891976
0.067,0,0,0,1,1,0.889,0.886,0.994,0.93,0.85,0.611,1,1,1,1,1,1,1,1,0.540749710434874,0.20027377066442,0.0276929556702116,0.165420659155523,0.0505422765083711,0.479993734863641,0.441991155101611,0.417545330104243,0.41032589238707,"Douglas County",55031,-92.0102317,46.65111247
0.122,0.01,0,0,1,1,0.903,0.892,0.999,0.954,0.888,0.732,1,1,1,1,1,1,1,1,0.540749710434874,0.20027377066442,0.0276929556702116,0.165420659155523,0.0505422765083711,0.50987343371591,0.448063283142045,0.421401495209013,0.414878382647152,"Douglas County",55031,-92.0102317,46.65111247
0.176,0.019,0,0,1,1,0.898,0.896,1,0.959,0.877,0.665,1,1,1,1,1,1,1,1,0.561306944607097,0.21220283405551,0.021313971191006,0.0893547253776789,0.0991919428504509,0.520853495725495,0.431854432603349,0.39779716594449,0.392854198383886,"Langlade County",55067,-89.03259115,45.06757572
0.067,0.006,0,0,1,1,0.878,0.872,0.994,0.928,0.807,0.484,1,1,1,1,1,1,1,1,0.561306944607097,0.21220283405551,0.021313971191006,0.0893547253776789,0.0991919428504509,0.459543154936175,0.423896709216536,0.392061131280009,0.383903501580981,"Langlade County",55067,-89.03259115,45.06757572
0.198,0.026,0,0,1,1,0.903,0.9,0.999,0.98,0.894,0.763,1,1,1,1,1,1,1,1,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.543504848783695,0.448543721236029,0.413328566732413,0.410013067061144,"Columbia County",55021,-89.08734171,43.55756482
0.221,0.027,0,0,1,1,0.894,0.884,1,0.969,0.879,0.767,1,1,1,1,1,1,1,1,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.556171104536489,0.448864809335963,0.411241535174227,0.406940417488494,"Columbia County",55021,-89.08734171,43.55756482
